uf_x,municipio_x,logradouro_x,numero_x,complemento_x,localidade_x,setor_censitario_x,id_lt_x,uf_y,municipio_y,logradouro_y,numero_y,complemento_y,localidade_y,cep,setor_censitario_y,id_lt_y
21,5922,RUA PRINCIPAL,45.0,,TABULEIRO GATO,210592205000018,48324,29,2609,RUA PRACA PRINCIPAL,42,,TABULEIRO,44620000.0,290260905000016,299745
26,8909,RUA VIGARIO JOAQUIM PINTO,680.0,PORTA 2,CENTRO,260890905000002,48325,29,8408,RUA DIONISIO PINTO,0,ANDAR 2,CENTRO,48730000.0,290840805000004,1238240
26,11606,PRACA MIGUEL DE CERVANTES,3.0,,COELHOS,261160605180109,48326,29,27408,PRACA MIGUEL DE CERVANTES,0,,NAZARE,40040525.0,292740805120008,4535873
29,29107,RUA MAJOR PRAZERES,74.0,ANDAR 1,CENTRO,292910705000022,48327,29,29107,RUA MAJOR PRAZERES,74,ANDAR 1,CENTRO,44550000.0,292910705000022,5592930
25,6004,RUA PEDRO MENDES DE ANDRADE,,,CENTRO,250600405000016,48328,29,12806,RUA NILSON MENDES DE ANDRADE,460,,CENTRO,45940000.0,291280605000001,2040042
21,10500,RUA FELIPE CONDURU,18.0,,OUTRA BANDA,211050005000002,48329,29,10800,RUA MARAGOJIPE,0,,JARDIM CRUZEIRO,44017150.0,291080005080092,1702876
24,13409,SITIO LAGOA DA SERRA,1.0,,LAGOA SERRA,241340905000008,48330,29,31905,LAGOA DA SERRA,0,,LAGOA DA SERRA,48790000.0,293190505000022,6069041
22,1101,ESTRADA BAIXAO DO BONFIM,1.0,,BAIXAO BONFIM,220110105000012,48331,29,28703,ESTRADA DO BONFIM,0,,VILA BONFIM,44570000.0,292870305000144,5536288
23,4400,RUA JOAO CARVALHO,300.0,,ALDEOTA,230440005121043,48332,29,10800,RUA JOAO DE CARVALHO,0,,TOMBA,44090532.0,291080005080047,1686206
29,10800,ESTRADA MATINHA,18.0,,MOITA ONCA,291080038000002,48333,29,10800,ESTRADA MATINHA,18,,MOITA DA ONCA,44100000.0,291080038000002,1825342
26,14857,AVENIDA JOSE BEZERRA SOBRINHO,24.0,LOJA 2,CENTRO,261485705000007,48334,29,17334,RUA JOSE CONCEICAO BEZERRA,26,SOBRADO,CENTRO,46438000.0,291733405000001,2727548
29,11709,TRAVESSA SAO PAULO,58.0,ANDAR 1 APARTAMENTO,CENTRO,291170905000004,48335,29,11709,TRAVESSA SAO PAULO,58,ANDAR 1 APARTAMENTO,CENTRO,46430000.0,291170905000004,1906783
21,1731,AVENIDA PRIMEIRO DE JANEIRO,,,CENTRO,210173105000001,48336,29,14604,AVENIDA PRIMEIRO DE JANEIRO,615,,CENTRO,44900000.0,291460405000042,2322393
27,4302,RUA FRANCA MOREL,229.0,,CENTRO,270430205070003,48337,29,9307,RUA OSVALDO FRANCA,0,,CENTRO,47650000.0,290930705000062,1349688
27,6703,AVENIDA WANDERLEY,465.0,,SANTA LUZIA,270670305000012,48338,28,308,AVENIDA B,363,,SANTA MARIA,49044000.0,280030805000762,6711643
29,25303,TRAVESSA COVA DA MOCA,8.0,,CENTRO,292530305000003,48339,29,25303,TRAVESSA COVA DA MOCA,8,,CENTRO,45810000.0,292530305000003,3940325
23,3709,RUA BARAO DE IBIAPABA,10.0,,CIGANA,230370905000005,48340,29,27408,RUA IBIRAPUERA,0,,BARBALHO,40300790.0,292740805210196,4939822
29,28703,RUA A,2.0,ANDAR 1 CASA 2,AMPARO,292870305000014,48341,29,28703,RUA A,0,ANDAR 2 CASA 2,AMPARO,44570000.0,292870305000014,5501209
23,11306,RUA JOSE QUEIROZ PESSOA,2477.0,,PLANALTO UNIVERSITARIO,231130605000105,48342,29,17334,RUA PROFESSOR JOSE GUIMARAES,180,,PLANALTINA,46438000.0,291733405000002,2728027
29,18407,AVENIDA CARMELA DUTRA,683.0,,CENTRO,291840705000006,48343,29,18407,AVENIDA CARMELA DUTRA,0,,CENTRO,48905010.0,291840705000006,2946024
28,308,PRACA TOBIAS BARRETO,510.0,,SAO JOSE,280030805000022,48344,28,308,PRACA TOBIAS BARRETO,510,,SAO JOSE,49015130.0,280030805000022,6492952
29,28208,RUA SANTA RITA DE CASSIA,1664.0,ANDAR,CENTRO,292820805000007,48345,29,28208,RUA SANTA RITA DE CASSIA,1664,ANDAR,CENTRO,47700000.0,292820805000007,5437380
25,4801,SITIO JUREMA,27.0,,,250480105000009,48346,29,25105,FAZENDA SITIO PRATES,0,,,45260000.0,292510505000039,3908379
21,12233,RUA SAO JOAQUIM,322.0,,CENTRO,211223305000012,48347,29,12004,RUA SAO JOAQUIM,0,,CENTRO,46390000.0,291200405000004,1972650
26,6408,RUA LOURENCO CORREIA DE MELO,273.0,,CENTRO,260640805000091,48348,29,23357,RUA ABELINO CORREIA DE MELO,2,,CENTRO,44718000.0,292335705000005,3689164
22,5409,RUA JOSE PEREIRA,333.0,,CENTRO,220540905000020,48349,29,25006,RUA JOSE PEREIRA,0,,CENTRO,45190000.0,292500605000004,3887265
28,308,RUA VILA CRISTINA,745.0,SALA 8,SAO JOSE,280030805000020,48350,28,308,RUA VILA CRISTINA,745,SALA 5,SAO JOSE,49015000.0,280030805000020,6492210
29,22904,AVENIDA BARRETO DANTAS,56.0,,CENTRO,292290405000013,48351,29,22904,AVENIDA BARRETO DANTAS,0,,CENTRO,48460000.0,292290405000033,3627669
25,3506,RUA JOSE GOMES MARANHAO,69.0,GARAGEM,CENTRO,250350605000005,48352,28,670,RUA JOSE LUIZ DA COSTA GOUVEIA,115,GARAGEM,CENTRO,49360000.0,280067005000014,6738214
29,3201,TRAVESSA AURELINA BARROS,115.0,,SANDRA REGINA,290320105000066,48353,29,3201,TRAVESSA AURELINA BARROS,115,,SANDRA REGINA,47800000.0,290320105000066,392518
25,7507,AVENIDA MINAS GERAIS,310.0,,ESTADOS,250750705000152,48354,29,23001,AVENIDA MINAS GERAIS,305,,BAIRRO ALCIONE,45920000.0,292300105000010,3634175
26,2803,AVENIDA JONAS CAMELO DE ALMEIDA,459.0,,CENTRO,260280305000002,48355,28,3500,AVENIDA NICOLAU DE ALMEIDA,231,,CENTRO,49400000.0,280350005000035,6961494
21,11409,ESTRADA POVOADO OLHO DAGUA SECO,27.0,,OLHO DAGUA SECO,211140905000021,48356,29,30808,POVOADO OLHO DAGUA,21,,OLHO DAGUA,46990000.0,293080825000003,5922639
24,208,RUA MONSENHOR JULIO ALVES BEZERRA,1452.0,,CENTRO,240020805000005,48357,29,31400,RUA EDUARDO BIZARRIA MAMEDES,0,,CENTRO,44280000.0,293140005000003,6026327
25,9107,RUA MANOEL AVELINO DE PAIVA,81.0,,CENTRO,250910705000005,48358,29,26400,RUA CELCINA DE CARVALHO,82,,CENTRO,46470000.0,292640005000009,4148600
27,4302,RUA JOAO LOPES DO CARMO,92.0,,JATIUCA,270430205060099,48359,29,27408,RUA JOAO DO CARMO,92,,RUA JOAO DO CARMO,41386720.0,292740805180360,4803984
26,3207,SITIO ATOLEIRO,33.0,,ATOLEIRO,260320705000035,48360,29,7202,SITIO ATOLEIRO,0,,ATOLEIRO,47300000.0,290720205000022,1103284
23,4400,RUA VICENTE NOGUEIRA BRAGA,214.0,LOJA 2,FATIMA,230440005080180,48361,29,15601,RUA ALMIRANTE BARROSO,0,CASA 2,FATIMA,45836000.0,291560105000025,2529322
29,18001,AVENIDA RIO BRANCO,685.0,,CENTRO,291800105000008,48362,29,18001,AVENIDA RIO BRANCO,1330,,CENTRO,45200000.0,291800105000001,2835871
21,4677,RUA AMORIM,320.0,,CENTRO,210467705000003,48363,28,6305,RUA A,0,,CENTRO,49230000.0,280630505000026,7245337
21,11789,ESTRADA ARAPIRANGA,37.0,,ARAPIRANGA,211178905000021,48364,29,27002,ESTRADA SALGADINHO,37,,SALGADINHO,48330000.0,292700205000029,4220966
21,2309,FAZENDA PONTA DAGUA,,CASA,P0NTA DAGUA,210230905000019,48365,29,18803,FAZENDA RODA DAGUA,22,CASA,RODA DAGUA,4540000.0,291880305000005,3054973
25,10808,RUA BOSSUET WANDERLEY,433.0,,BRASILIA,251080805000097,48366,29,10800,RUA G,445,,BRASILIA,44089138.0,291080005090105,1772274
24,9407,RUA CARLOTO TAVORA,1163.0,,SAO BENEDITO,240940705000020,48367,29,28703,RUA C,26645,,SAO BENEDITO,44570000.0,292870305000021,5503470
24,9407,RUA DA INDEPENDENCIA,1640.0,,CENTRO,240940705000003,48368,29,5602,RUA DA INDEPENDENCIA,1062,,CENTRO,45880000.0,290560205000036,724616
23,4400,RUA TOMAS RODRIGUES,60.0,,ALDEOTA,230440005120137,48369,28,6602,RUA 3,1410,,POVOADO FLEXEIAS,49180000.0,280660205000011,7253621
24,8003,RUA PEDRO VELHO,423.0,,SANTO ANTONIO,240800305000065,48370,29,5701,RUA SANTO ANTONIO,8,,ABRANTES,4284000.0,290570110000029,815225
29,6873,RUA APIARIO,180.0,,PLANALTINO,290687305000046,48371,29,6873,RUA APIARIO,180,,PLANALTINO,44695000.0,290687305000046,1060189
29,14802,ESTRADA DE ITAMARACA,270.0,CASA 13,ITAMARACA,291480205000240,48372,29,14802,ESTRADA DE ITAMARACA,290,CASA 15,ITAMARACA,45600000.0,291480205000240,2460682
23,4400,RUA OTONI FACANHA DE SA,69.0,,DIONISIO TORRES,230440005080447,48373,29,27408,RUA ALBERTO TORRES,0,,MATATU,40255175.0,292740805070094,4399174
25,6301,RUA PREFEITO MANOEL LORDAO,233.0,,CENTRO,250630105000019,48374,29,15700,RUA MANOEL CANUTO,7,,CENTRO,45455000.0,291570005000016,2555211
25,7507,AVENIDA ESPERANCA,854.0,,MANAIRA,250750705000477,48375,29,6204,AVENIDA TANCREDO NEVES,550,,CANARANA,44890000.0,290620405000022,934029
26,1706,RUA SIQUEIRA CAMPOS,26.0,,CENTRO,260170605000001,48376,28,1009,RUA SIQUEIRA CAMPOS,2076,,CENTRO,49520000.0,280100905000001,6750174
25,7507,RUA ANISIO BORGES MONTEIRO DE MELO,59.0,FUNDOS,MANGABEIRA,250750705000325,48377,29,24603,PRACA OTAVIO MANGABEIRA,797,FUNDOS,CARNAIBA DE BAIXO,44770000.0,292460315000001,3850750
26,11200,SITIO LAGOA DO ANGU,,,,261120005000007,48378,29,13606,SITIO RUA DA LINHA,45,,,0.0,291360655000009,2195270
23,4400,AVENIDA MANOEL PADILHA,50.0,,CENTRO,230440005080179,48379,28,5703,RUA MANOEL CANDIDO,0,,CENTRO,49900000.0,280570305000006,7196180
24,6205,RUA DA MATRIZ,121.0,,CENTRO,240620505000010,48380,29,16708,RUA DA MATRIZ,0,,CENTRO,45340000.0,291670805000003,2652576
29,4506,PRACA DOUTOR JOAO BORGES,31.0,BOX 4,BROTAS MACAUBAS,290450605000001,48381,29,4506,PRACA DOUTOR JOAO BORGES,31,BOX 04,BROTAS DE MACAUBAS,47560000.0,290450605000001,562577
26,16407,RUA CONEGO AMERICO PITA,104.0,,IPIRANGA,261640705000133,48382,29,15601,RUA MEDEIROS NETO,24030,,PIRAJA,45836000.0,291560105000075,2540731
21,5302,RUA AMIZADE,20.0,FRENTE,BOM JESUS,210530205000155,48383,29,21005,RUA BOM JESUS,20,FRENTE,BONFIM,48280000.0,292100505000012,3368506
29,4209,COMUNIDADE TAQUARIL,27.0,CASA,TAQUARIL,290420905000011,48384,29,4209,COMUNIDADE TAQUARIL,27,CASA,TAQUARIL,46570000.0,290420905000011,546936
29,3003,AVENIDA ALBERIC CAMPOS,392.0,ANDAR 1,BARRA MENDES,290300305000005,48385,29,3003,AVENIDA ALBERIC CAMPOS,642,ANDAR 1 ANDAR 1,BARRA DO MENDES,44990000.0,290300305000005,357230
23,6702,AVENIDA ADOLFO BEZERRA DE MENEZES,584.0,,CENTRO,230670205000008,48386,29,21302,AVENIDA CONRADO MENEZES,0,,CENTRO,45315000.0,292130205000014,3418499
25,7507,RUA EMPRESARIO JOAO RODRIGUES ALVES,,CABINE 3,BANCARIOS,250750705000064,48387,29,23704,RUA ACM,550,,BAIRRO SAO JOAO,47500000.0,292370405000032,3728281
27,4302,RUA ESTUDANTE JOSE DINIZ BINA,125.0,,TABULEIRO MARTINS,270430205120132,48388,28,7105,RODOVIA DEPUTADO JOSE DORIA DE ALMEIDA,3251,,TABOCA,49480000.0,280710505000023,7301169
26,3306,RUA MANDU CAETANO,27.0,CASA,CENTRO,260330605000004,48389,29,29602,RUA MANOEL CAETANO,3,CASA,CENTRO,44530000.0,292960205000005,5669567
24,6403,PRACA TIRADENTES,450.0,,CENTRO,240640305000001,48390,29,3508,PRACA TIRADENTES,0,,CENTRO,45160000.0,290350805000002,456256
26,54,RUA ANANIAS LACERDA DE ANDRADE,158.0,,PLANALTO,260005405000022,48391,28,4805,RUA VALDEMAR ANDRADE,116,,COMPLEXO TAICOCA,49160000.0,280480505000098,7108266
23,1703,TRAVESSA VINOR LEITE,,,ARACA,230170305000002,48392,29,10800,TRAVESSA CANABRAVA,17,,CONCEICAO,44066030.0,291080005060060,1622397
25,4306,RUA FUNDADOR ROCHA,,,CONJUNTO ELESBAO GONCALVES,250430605000015,48393,28,506,RUA JOSE ALGUSTINO DE BRITO,0,CAIS 1 FUNDOS,,0.0,280050605000020,6721604
29,31806,POVOADO VENDA VELHA,1.0,,VENDA VELHA,293180605000022,48394,29,31806,POVOADO VENDA VELHA,0,,VENDA VELHA,45170000.0,293180605000022,6056176
23,4400,RUA NUNES VALENTE,1881.0,,ALDEOTA,230440005120120,48395,29,33000,RUA CIDADE DE VALENTE,0,,TANQUINHO,48490000.0,293300005000022,6239841
25,13703,RUA GOVERNADOR FLAVIO RIBEIRO COUTINHO,118.0,,CENTRO,251370305000045,48396,29,23605,PRACA GOVERNADOR PAULO SOUTO,86,,CENTRO,46190000.0,292360505000023,3717552
27,9301,RUA JUVENAL MENDONCA,62.0,,CASTELO BRANCO,270930105000018,48397,29,27408,RUA 58,5,,CASTELO BRANCO,41320785.0,292740805180469,4833390
23,4202,PRACA DA SE,19.0,,CENTRO,230420205000002,48398,29,27408,PRACA DA SE,0,,CENTRO,40020210.0,292740805250001,5198926
29,26301,AVENIDA CONSELHEIRO ELIEL MARTINS,248.0,ANDAR 1,CENTRO,292630105000004,48399,29,26301,AVENIDA CONSELHEIRO ELIEL MARTINS,0,ANDAR 1,CENTRO,44640000.0,292630105000002,4129446
29,2807,FAZENDA LAGOA NOVA,1.0,CASA,LAGOA NOVA,290280710000008,48400,29,2807,FAZENDA LAGOA NOVA,2,CASA,LAGOA NOVA,46650000.0,290280710000008,340027
29,18001,RUA NESTOR RIBEIRO,699.0,,CENTRO,291800105000002,48401,29,18001,RUA NESTOR RIBEIRO,890,,CENTRO,45200000.0,291800105000008,2838407
26,8255,RUA JOAQUIM NABUCO,,,CENTRO,260825505000001,48402,29,31350,RUA JOAQUIM NABUCO,54,,CENTRO,45995009.0,293135005000002,5968935
29,28208,PRACA DA MATRIZ,169.0,,PORTO NOVO,292820810000012,48403,29,28208,PRACA DA MATRIZ,200,,PORTO NOVO,47710000.0,292820810000001,5444583
21,2804,AVENIDA FREDERICO MARTINS DE AZEVEDO,600.0,,CENTRO,210280405000016,48404,29,11808,TRAVESSA JOAO PINHEIRO DE AZEVEDO,0,,CENTRO,45840000.0,291180805000034,1949016
25,17001,SITIO ACUDINHO,11.0,,UMBUZEIRO,251700105000008,48405,28,2205,POVOADO UMBUZEIRO,0,,UMBUZEIRO,49670000.0,280220505000007,6839371
23,4400,AVENIDA PADRE ANTONIO TOMAZ,505.0,CASA,DUNAS,230440005120692,48406,29,13606,AVENIDA JOSE CAROLINO,444,CASA,TEOTONIO VILELA,45657000.0,291360605000168,2167772
27,5101,RUA CAPITAO JOSE DE BARROS PIMENTEL,112.0,,CENTRO,270510105000005,48407,29,10701,RUA JOSE CAMERINDO DE ABREU,0,,CENTRO,48500000.0,291070105000060,1531226
23,1109,RUA DUQUE DE CAXIAS,1763.0,,VARZEA MATRIZ,230110905000068,48408,28,5505,RUA DUQUE DE CAXIAS,0,,VAQUEIJADA,49490000.0,280550505000002,7169730
23,3956,AVENIDA LUIZ ALEXANDRE,4.0,,CIDADE NOVA,230395605000002,48409,29,10800,AVENIDA CASIMIRO DE ABREU,345,,CIDADE NOVA,44100000.0,291080005060042,1614952
23,13203,RUA CORONEL SALUSTIANO,235.0,,CENTRO,231320305000001,48410,29,23407,RUA CORONEL JUVENCIO MOURA,0,,CENTRO,46460000.0,292340705000006,3698978
21,5708,ESTRADA TRES LAGOS,,CASA,3 LAGOS,210570805000044,48411,29,6303,RAMAL SANTA ROSA,101,,LAGOS,45860000.0,290630320000006,955945
24,6601,RUA JOSE GUEDES DE MOURA,35.0,,CENTRO,240660105000002,48412,29,24009,RUA JOSE DE ALENCAR,367,,CENTRO,48600000.0,292400905000083,3777118
27,6703,RUA DAMASO DO MONTE,123.0,,CENTRO HISTORICO,270670305000005,48413,29,30600,RUA PE DO MONTE,163,,CENTRO,44710000.0,293060005000001,5837907
26,6804,RUA ALMANARA,104.0,,CRUZ REBOUCAS,260680405000025,48414,29,9802,RUA RUI BARBOSA,104,,CRUZ DAS ALMAS,44380000.0,290980205000037,1396271
29,10727,RUA FLORIANO PEIXOTO,158.0,TERREO,CENTRO,291072705000007,48415,29,10727,RUA FLORIANO PEIXOTO,158,SOBRADO,CENTRO,45820340.0,291072705000007,1545886
21,5302,RUA SAO DOMINGOS,10.0,COMODO 2 FUNDOS,BEIRA,210530205000054,48416,28,6701,RUA SAO DOMINGOS,22,,CENTRO,49100000.0,280670105000002,7255509
24,8102,RUA JOAQUIM FAGUNDES,614.0,,BARRO VERMELHO,240810205080082,48417,29,27606,RUA DO BARRO VERMELHO,8,,MINUIM,48570000.0,292760605000010,5365664
23,4400,RUA GENERAL SAMPAIO,481.0,OUTROS,CENTRO,230440005080064,48418,29,10800,RUA GENERAL PEDRA,0,LADO,CENTRO,44149999.0,291080005080168,1731759
23,13757,RUA FELISBELA CAETANO,522.0,ANDAR 1,SAO JOAQUIM,231375730000002,48419,29,27408,RUA JOSINO AZEVEDO,47,ANDAR 1,BOA VISTA DO SAO CAETANO,40386100.0,292740805220031,4970705
23,4400,AVENIDA ALVARO CORREIA,455.0,BLOCO C APARTAMENTO 402,MUCURIPE,230440005120620,48420,29,13606,AVENIDA JOSE CAROLINO,0,ANDAR 1 APARTAMENTO 5,TEOTONIO VILELA,45657250.0,291360605000167,2167434
21,3802,AVENIDA GONCALVES DIAS,42.0,CASA,CENTRO,210380205000004,48421,29,26657,RUA ALCIDES GONCALVES,11,CASA,CENTRO,45155000.0,292665705000001,4188311
21,10302,ESTRADA OLHO DAGUA,70.0,CASA,OLHO DAGUA,211030205000028,48422,29,4852,ESTRADA OLHO DAGUA,70,CASA C 1,OLHO DAGUA 1,44345000.0,290485205000003,621107
29,24009,RUA APOLONIO SALES,115.0,,BTN III,292400905000145,48423,29,24009,RUA APOLONIO SALES,115,,BTN III,48609000.0,292400905000145,3791627
24,13706,RUA JOAO XAVIER NETO,7.0,,CENTRO,241370605000002,48424,28,7402,RUA JOAO OLEGARIO DE MATOS,0,,CENTRO,49300000.0,280740205000069,7335087
23,11603,RUA IRMA AUGUSTA,12.0,,,231160315000011,48425,28,1207,RUA A,0,,CURITUBA,49820000.0,280120705000022,6765286
25,11301,RODOVIA BR 361,9.0,,OURO BRANCO,251130105000002,48426,29,25105,RODOVIA BR 116,8,,CAPIM BRANCO,45260000.0,292510505000032,3906559
21,7456,POVOADO SAO BENEDITO,,,SAO BENEDITO,210745605000006,48427,29,11105,POVOADO SAO BENEDITO,7,,SAO BENEDITO,47990000.0,291110505000022,1851729
21,1004,TRAVESSA TERCEIRA DO TAMARINDEIRO,35.0,,TAMARINEIRO,210100405000004,48428,29,3904,TRAVESSA DO TAMARINDO,0,,BEIRA RIO,47600000.0,290390405000014,493567
29,20809,PRACA AQUILINO BRITO,,TERREO,MARCIONILIO SOUZA,292080905000001,48429,29,20809,PRACA AQUILINO BRITO,423,,MARCIONILIO SOUZA,46780000.0,292080905000002,3353447
23,4400,RUA SILVA PAULET,1854.0,BLOCO B APARTAMENTO 301,ALDEOTA,230440005120121,48430,29,27408,RUA ARNALDO LOPES SILVA,203,BLOCO 203B APARTAMENTO 001,STIEP,41770035.0,292740805060150,4299094
23,4400,AVENIDA ANTONIO SALES,1840.0,,DIONISIO TORRES,230440005080452,48431,29,28604,AVENIDA LUIS TORRES,23,,ACUPE,44200000.0,292860410000002,5490141
23,1109,RUA JOAQUIM PONCIANO,734.0,,NOSSA SENHORA FATIMA,230110905000008,48432,29,10727,RUA NOSSA SENHORA DE FATIMA,0,,PEQUI,45824234.0,291072705000042,1557501
25,13927,SITIO SAO JOAQUIM,30.0,,SAO JOAQUIM,251392705000004,48433,29,22730,POVOADO SAO JOAQUIM,0,,SAO JOAQUIM,44006420.0,292273005000010,3605765
21,5005,ILHA DO GATO,,BARRACAO,ILHA GATO,210500505000024,48434,29,22102,RUA DO GROTAO,23,,IBIAPORA,44825000.0,292210215000003,3532262
26,10905,RUA ADALBERTO DE FREITAS,53.0,TERREO,CENTRO,261090505000004,48435,29,10305,RUA 15 DE NOVEMBRO,426,FUNDOS,CENTRO,45305000.0,291030505000002,1465740
25,16201,RUA SALUSTIANO JOSE PINTO,96.0,ANDAR 1,BRASILIA,251620105000039,48436,29,29255,RUA ALVARO FERNANDES FARIAS,185,,NOVA BRASILIA,44915000.0,292925505000007,5612246
25,14305,RUA TREZE DE MAIO,7.0,,CENTRO,251430505000002,48437,28,605,RUA TREZE DE MAIO,0,,CENTRO,49140000.0,280060505000004,6724771
28,308,AVENIDA MINISTRO GERALDO BARRETO SOBRAL,1376.0,,GRAGERU,280030805000049,48438,28,308,AVENIDA MINISTRO GERALDO BARRETO SOBRAL,1376,,GRAGERU,49026010.0,280030805000049,6501201
23,4400,RUA ALBERTO MAGNO,1321.0,ANDAR,MONTESE,230440075130173,48439,29,31509,RUA MONTE ALEGRE,0,ANDAR 1,MATADOURO,48770000.0,293150905000001,6029868
21,10906,RUA SAO JOSE,15.0,,CENTRO,211090605000004,48440,28,7105,RUA SAO JOSE,0,,CENTRO,49480000.0,280710505000021,7300823
26,10707,RODOVIA PE 15,4986.0,FUNDOS,FRAGOSO,261070705000276,48441,29,6857,RODOVIA BR 349,21,FUNDOS 21,CONCEICAO,44645000.0,290685705000009,1043465
29,14703,AVENIDA BRIGADEIRO EDUARDO GOMES,831.0,,ITABERABA,291470305000085,48442,29,14703,AVENIDA BRIGADEIRO EDUARDO GOMES,0,,ITABERABA,46880000.0,291470305000006,2351475
23,13302,SITIO GUARIBAS,54.0,,GUARIBAS,231330220000002,48443,29,11907,SITIO GABRAS,53,,CABRAS,4686000.0,291190705000022,1965184
21,11300,AVENIDA DANIEL DE LA TOUCHE,11.0,LOJA 11,COHASERMA,211130005000267,48444,29,11808,RUA CORREGO DE PEDRA,11,,MONTE ALEGRE,4584000.0,291180810000006,1951935
28,7006,ESTRADA MALHADA DOS NEGROS,375.0,,MALHADA NEGROS,280700605000004,48445,28,7006,ESTRADA MALHADA DOS NEGROS,375,,POVOADO MALHADA DOS NEGROS,49535000.0,280700605000004,7293091
25,4850,SITIO CAMPO DO VELHO,1340.0,,RURAL,250485005000002,48446,28,3500,ENTRADA DE SIRVAL E CACULA,495,,SETOR RURAL,49400000.0,280350005000121,6985046
26,7901,RUA ARAO LINS DE ANDRADE,330.0,,PIEDADE,260790105000012,48447,29,33307,RUA ASCELINO PIRES DE ANDRADE,260,,JUREMA,45023150.0,293330705000051,6327744
23,4400,RUA DOUTOR GILBERTO STUDART,1147.0,APARTAMENTO 301,PAPICU,230440005120426,48448,29,14802,RUA B1,110,APARTAMENTO 103,JARDIM GRAPIUNA,45600000.0,291480205000042,2395858
21,12407,TRAVESSA RAIMUNDO PEREIRA,399.0,,CASTANHAL,211240705000006,48449,29,24306,RUA HERMINIO PEREIRA,0,,TANGARA,46765000.0,292430605000002,3815196
27,6307,RUA MARIANO DE FREITAS,265.0,,SAO CRISTOVAO,270630705000005,48450,29,27408,RUA LAURO DE FREITAS,265,,SAO CRISTOVAO,41500190.0,292740805230110,5187764
26,9402,AVENIDA PRESIDENTE VARGAS,164.0,TERREO LOJA A,BONANCA,260940210000009,48451,29,23605,AVENIDA PRESIDENTE GETULIO VARGAS,138,TERREO,CARAIBAS,46190000.0,292360510000007,3719587
29,10008,RUA ISAIAS REGO,25.0,,CENTRO,291000805000001,48452,29,10008,RUA ISAIAS REGO,0,,CENTRO,45590000.0,291000805000003,1423301
26,6705,SITIO MICAELA,,,,260670505000014,48453,29,3805,SITIO PIABA,26,,,46850000.0,290380505000013,483819
29,5701,RUA CARDEAL,65.0,,CAMACARI DENTRO,290570105000024,48454,29,5701,RUA CARDEAL,65,,CAMACARI DE DENTRO,42800000.0,290570105000024,735790
29,19553,RUA PERNAMBUCO,714.0,,CENTRO,291955305000003,48455,29,19553,RUA PERNAMBUCO,688,,CENTRO,47850000.0,291955305000003,3192001
26,401,PRACA DOS TRES PODERES,3163.0,,CENTRO,260040105000011,48456,29,32101,PRACA DOS TRES PODERES,0,,CENTRO,45310000.0,293210105000002,6102604
27,3304,POVOADO GRAVATA,52.0,CASA,GRAVATA,270330405000012,48457,28,6206,POVOADO GRILO,3531,CASA,GRILO,49390.0,280620605000023,7236771
26,4106,RUA MAJOR JOAO COELHO,226.0,,RENDEIRAS,260410605000099,48458,29,27408,RUA JOAO PAULO II,11,,COUTOS,40750306.0,292740805130082,4565561
29,33307,AVENIDA OTAVIO SANTOS,395.0,SALA 706,RECREIO,293330705000198,48459,29,33307,AVENIDA OTAVIO SANTOS,395,SALA 703,RECREIO,45020760.0,293330705000198,6370796
26,14105,RUA DO COMERCIO,59.0,,MODERNA,261410515000004,48460,29,21906,RUA DIREITA DO COMERCIO,63,,MUCUGE,46750000.0,292190605000002,3494056
29,8408,TRAVESSA DO CEMITERIO,78.0,,SALGADALIA,290840810000001,48461,29,8408,TRAVESSA DO CEMITERIO,78,,SALGADALIA,48740000.0,290840810000001,1265795
23,7650,RUA CAPITAO VALDEMAR DE LIMA,36.0,,CENTRO,230765005000001,48462,28,7600,RUA ANICETO LIMA,0,,CENTRO,49260000.0,280760005000001,7344887
24,8102,AVENIDA LIMA E SILVA,1275.0,,LAGOA NOVA,240810205070002,48463,29,27408,RUA LIMA E SILVA,24,,NOVA SUSSUARANA,41215140.0,292740805180275,4774211
23,4400,RUA VICENTE LINHARES,500.0,,ALDEOTA,230440005120119,48464,28,3500,RUA ANTONIO CARLOS LISBOA,0,,LIBORIO,49400000.0,280350005000021,6957106
27,6703,RUA SANTO ANTONIO,18.0,,SANTO ANTONIO,270670305000039,48465,28,6701,RUA SANTO ANTONIO,0,,TIJUQUINHA,49100000.0,280670105000074,7274065
29,20106,FAZENDA SAO MATEUS,,,SAO MATEUS,292010605000017,48466,29,20106,FAZENDA SAO MATEUS,9,,SAO MATEUS,44630000.0,292010605000017,3280204
21,5005,POVOADO ANAJA,19.0,,ANAJA MENDES,210500505000008,48467,29,17805,POVOADO COQUEIROS,200,,COQUEIROS,44480000.0,291780526000003,2829386
29,16807,RUA MARIA QUITERIA,32.0,CASA,ITARANTIM,291680705000007,48468,29,16807,RUA MARIA QUITERIA,32,CASA,ITARANTIM,45780000.0,291680705000007,2658390
23,4400,RUA JOSE VILAR,950.0,,ALDEOTA,230440005121039,48469,29,33000,RUA JOSE DE ALENCAR,0,,VALENTE,48890000.0,293300005000004,6234061
25,1104,RUA SIMAO PATRICIO,1357.0,,CENTRO,250110405000027,48470,28,5901,RUA SIMAO DIAS,125,,CENTRO,49130000.0,280590105000012,7216720
